Fecha,Equipo,Componente,Aceite Lubricante,nflota,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad
2023-01-29 00:00:00,KOMATSU 930-E4,MOTOR,MOBIL DELVAC 15W40,512,Cambio Aceite,0.84,244,0.42,2,0,0.54,2,0.48,8935,3462,122,21/19/13,12.02,114.42,0.83,1,1,1,1,1,554,6,10,76,4,7,6,12,0,4,5,8,4,7,7,67,23,D02749,2749,LAJ271,Normal
2023-01-29 00:00:00,KOMATSU 930-E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,515,Cambio Aceite,0.6,219,0.04,4,4,0.68,3,0.28,8507,3778,214,18/18/14,19.43,91.01,2.93,3,1,11,8,2,844,4,15,127,0,6,5,28,7,5,4,23,7,1,3,26,222,D02750,2750,LAJ137,Atencion
2023-01-30 00:00:00,KOMATSU 930-E4,MASA DERECHA,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.37,245,0.49,2,3,0.88,1,0.92,8595,836,869,18/19/15,11.66,96.81,0.72,4,4,7,2,6,308,3,11,28,7,0,5,11,6,2,6,6,6,8,1,26,192,A02751,2751,LAJ294,Normal
2023-01-30 00:00:00,KOMATSU 950 E3,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.0,183,0.27,3,4,1.97,4,0.24,3918,3866,927,20/18/15,14.95,82.33,0.77,5,2,6,3,8,250,9,9,79,3,4,3,0,1,6,5,8,3,1,0,93,33,D02752,2752,LAJ991,Normal
2023-01-30 00:00:00,CATERPILLAR 988H,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.33,241,0.24,2,0,1.42,2,0.51,1771,3437,771,20/17/15,16.99,117.79,2.64,9,1,12,2,5,192,7,24,141,4,8,0,6,2,8,5,20,1,5,1,88,322,E02753,2753,LAJ278,Atencion
2023-01-30 00:00:00,KOMATSU 960 E2-K,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,512,Cambio Aceite,0.83,190,0.24,4,4,1.38,3,0.24,8735,2750,519,19/18/16,15.09,106.93,3.63,8,4,28,4,5,292,0,40,283,1,5,5,27,4,0,4,32,1,3,0,11,523,B02754,2754,LAJ749,Critico
2023-01-30 00:00:00,CATERPILLAR 24M,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT2,Muestreo,0.28,192,0.18,0,4,1.7,2,0.47,4299,1492,185,20/19/13,17.13,103.78,1.71,9,0,2,2,2,867,4,9,25,4,7,2,25,2,1,2,9,0,0,3,7,169,B02755,2755,LAJ568,Normal
2023-01-31 00:00:00,CATERPILLAR 797F,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.24,226,0.34,3,1,0.62,4,0.36,1979,4318,822,18/16/15,14.77,118.43,1.08,9,4,8,0,5,799,1,7,19,6,8,4,26,2,1,0,14,0,8,5,34,55,B02756,2756,LAJ971,Normal
2023-01-31 00:00:00,KOMATSU 930E-4SE,MOTOR,MOBIL DELVAC 15W40,G129,Muestreo,0.79,207,0.26,4,3,1.93,3,0.76,6852,2494,914,19/17/14,19.35,98.72,1.36,7,3,7,0,9,330,6,5,44,9,5,5,6,9,0,1,14,2,6,3,3,184,D02757,2757,LAJ627,Normal
2023-01-31 00:00:00,CATERPILLAR 797F,MASA DERECHA,MOBIL MOBILTRANS HD 30,G128,Muestreo,0.42,234,0.18,4,2,1.32,4,0.74,6738,2286,548,19/19/13,10.05,105.49,0.02,2,2,7,1,6,517,4,7,86,2,5,7,22,7,3,2,4,9,8,1,29,196,A02758,2758,LAJ801,Normal
2023-01-31 00:00:00,KOMATSU 930 E5,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT1,Muestreo,0.29,248,0.23,2,3,0.99,4,0.84,7482,1567,382,20/16/13,18.41,84.65,0.05,1,4,8,5,5,721,9,13,36,1,7,7,27,1,4,4,12,6,9,4,42,187,E02759,2759,LAJ025,Normal
2023-01-31 00:00:00,CATERPILLAR 24M,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G128,Cambio Aceite,0.1,215,0.01,1,0,0.26,4,0.11,6171,4627,251,21/17/13,14.86,106.16,3.86,7,4,25,7,5,597,5,30,261,0,0,6,11,4,9,2,27,7,7,5,28,583,A02760,2760,LAJ785,Critico
2023-02-01 00:00:00,KOMATSU 930 E3,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.1,236,0.1,1,4,1.27,4,0.72,6275,2385,233,20/19/16,17.09,101.14,0.81,9,3,6,2,3,292,3,2,14,7,2,6,25,1,7,1,3,2,3,6,92,184,E02761,2761,LAJ728,Normal
2023-02-01 00:00:00,KOMATSU 980 E5,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,G126,Cambio Aceite,0.22,208,0.18,4,1,1.84,1,0.71,5121,1671,274,18/18/14,14.06,106.19,2.58,0,4,19,3,1,651,7,27,149,2,4,6,10,3,7,1,20,9,5,8,75,299,A02762,2762,LAJ853,Atencion
2023-02-01 00:00:00,KOMATSU 980 E5,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,512,Cambio Aceite,0.72,187,0.26,3,2,0.26,3,0.0,3253,3247,539,18/16/14,10.99,86.58,3.69,2,3,23,9,8,114,0,30,282,2,9,7,8,8,6,3,34,1,2,2,46,596,D02763,2763,LAJ594,Critico
2023-02-01 00:00:00,KOMATSU 950 E3,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,515,Muestreo,0.9,242,0.29,0,4,0.1,3,0.08,8970,1205,849,18/19/15,12.27,92.49,1.71,8,4,6,0,4,362,4,5,70,8,3,6,14,8,2,0,8,9,6,1,50,156,E02764,2764,LAJ003,Normal
2023-02-01 00:00:00,KOMATSU 950 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,914,Muestreo,0.83,234,0.45,3,2,0.16,1,0.82,7969,2606,541,19/16/16,12.44,87.4,2.92,9,0,14,2,0,471,5,16,115,5,5,0,7,4,6,0,19,7,3,1,38,248,A02765,2765,LAJ629,Atencion
2023-02-02 00:00:00,KOMATSU 930E-4SE,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.83,237,0.2,0,1,0.77,4,0.47,2301,3962,171,20/16/16,17.35,89.44,2.98,4,0,12,1,2,391,3,29,161,5,6,9,12,4,7,3,17,6,9,1,50,376,C02766,2766,LAJ070,Atencion
2023-02-02 00:00:00,KOMATSU 930E-4SE,MASA DERECHA,MOBIL MOBILTRANS HD 30,913,Muestreo,0.12,207,0.5,3,2,1.59,0,0.5,4067,3272,394,18/19/13,17.6,114.69,2.39,1,2,13,2,5,772,9,21,152,8,2,2,21,4,2,2,16,4,6,0,25,250,E02767,2767,LAJ394,Atencion
2023-02-02 00:00:00,KOMATSU 930E-4SE,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.03,208,0.15,1,3,1.42,4,0.38,7475,3115,527,18/17/16,11.59,85.35,1.09,7,1,6,2,2,890,9,4,33,8,7,2,27,6,7,8,5,4,6,5,0,25,E02768,2768,LAJ560,Normal
2023-02-02 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,515,Cambio Aceite,0.66,212,0.39,3,4,0.24,2,0.21,8689,2971,146,21/16/13,18.26,112.7,0.62,1,1,7,0,1,222,2,3,46,4,4,0,21,1,0,2,12,6,9,1,86,172,B02769,2769,LAJ117,Normal
2023-02-02 00:00:00,KOMATSU 930E-4SE,SISTEMA HIDRAULICO,MOBIL DTE 24,915,Muestreo,0.16,214,0.3,2,2,0.46,2,0.19,8163,3020,595,21/16/13,12.82,92.32,0.14,4,0,6,6,6,582,9,5,21,6,2,5,7,3,2,5,10,1,8,8,1,185,A02770,2770,LAJ235,Normal
2023-02-03 00:00:00,CATERPILLAR 24M,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,G126,Cambio Aceite,0.01,203,0.2,1,4,0.51,3,0.58,6793,4821,855,19/16/16,14.62,97.25,1.51,4,4,1,8,7,606,4,12,37,5,4,3,1,5,8,3,3,6,8,3,69,1,B02771,2771,LAJ000,Normal
2023-02-03 00:00:00,KOMATSU 930 E5,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT3,Cambio Aceite,0.64,237,0.5,3,3,0.76,1,0.31,7507,3217,562,21/16/14,13.11,105.91,0.58,5,0,9,2,9,380,6,3,80,4,9,7,25,2,5,0,3,2,6,6,16,170,D02772,2772,LAJ665,Normal
2023-02-03 00:00:00,KOMATSU 930-E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,911,Cambio Aceite,0.21,246,0.44,0,1,1.14,4,0.02,4209,2888,294,18/18/15,17.48,83.38,2.02,3,0,12,4,5,977,6,22,190,9,9,7,4,1,0,7,21,4,8,0,45,430,D02773,2773,LAJ245,Atencion
2023-02-03 00:00:00,KOMATSU 930 E4,MOTOR TRACCION DER,MOBIL SHC GEAR 680,512,Cambio Aceite,0.07,194,0.05,3,1,0.29,4,0.76,3713,4522,390,20/18/16,18.51,117.94,1.99,7,3,1,7,3,342,7,1,1,6,8,4,15,5,3,8,10,4,0,0,64,100,C02774,2774,LAJ422,Normal
2023-02-03 00:00:00,CATERPILLAR 797F,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.42,213,0.23,1,2,1.07,1,0.11,6795,1784,706,18/18/13,11.72,81.55,2.54,5,3,16,4,9,609,6,29,164,3,8,6,6,8,5,3,20,3,0,1,29,250,D02775,2775,LAJ858,Atencion
2023-02-04 00:00:00,KOMATSU 960 E2-K,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,515,Cambio Aceite,0.69,233,0.03,4,4,0.53,3,0.6,7865,4386,394,21/18/13,11.85,89.84,1.96,2,4,6,5,9,375,9,12,74,4,5,0,17,3,4,4,13,5,9,4,83,133,C02776,2776,LAJ080,Normal
2023-02-04 00:00:00,KOMATSU 930E-4SE,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.44,243,0.26,0,2,0.96,4,0.59,8889,2155,754,18/16/15,11.56,97.98,1.0,1,0,0,6,9,854,8,10,7,9,5,4,11,7,5,9,3,6,8,2,74,13,B02777,2777,LAJ895,Normal
2023-02-04 00:00:00,KOMATSU 950 E4,MOTOR,MOBIL DELVAC 15W40,RT1,Cambio Aceite,0.44,191,0.34,3,0,1.87,0,0.16,7646,913,572,21/16/15,15.23,111.91,0.78,6,4,9,4,0,219,6,2,34,1,0,4,4,6,0,0,13,3,5,8,90,88,E02778,2778,LAJ672,Normal
2023-02-04 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.64,197,0.01,2,3,0.91,1,0.53,3163,2994,850,20/18/15,11.96,94.67,2.25,9,2,10,0,2,371,2,18,112,1,9,7,13,2,8,8,21,6,0,1,25,350,C02779,2779,LAJ252,Atencion
2023-02-04 00:00:00,KOMATSU 930 E3,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.41,185,0.12,2,4,0.34,3,0.22,5990,4998,459,18/19/13,17.81,88.31,1.54,1,0,9,2,7,441,7,8,31,3,2,1,16,2,0,4,2,5,2,5,16,68,E02780,2780,LAJ924,Normal
2023-02-05 00:00:00,CATERPILLAR 988H,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.53,205,0.34,1,1,0.88,2,0.19,6317,3775,151,18/17/13,16.1,93.23,3.82,1,1,21,5,4,575,8,30,249,4,8,5,20,1,6,2,27,4,9,3,55,598,E02781,2781,LAJ086,Critico
2023-02-05 00:00:00,CATERPILLAR 988H,MOTOR TRACCION DER,MOBIL SHC GEAR 680,914,Muestreo,0.73,230,0.07,2,1,1.49,2,0.24,3333,764,386,18/16/15,12.96,119.62,1.22,5,0,7,2,6,160,4,11,67,2,8,6,28,6,2,6,2,4,8,9,43,60,D02782,2782,LAJ375,Normal
2023-02-05 00:00:00,CATERPILLAR 24M,SISTEMA HIDRAULICO,MOBIL DTE 24,RT1,Muestreo,0.94,244,0.07,1,1,0.57,2,0.77,9314,1161,668,18/16/15,13.77,112.28,1.14,9,0,1,5,5,85,6,2,51,8,3,3,16,9,6,4,4,3,3,0,57,155,D02783,2783,LAJ333,Normal
2023-02-05 00:00:00,KOMATSU 950 E4,MASA DERECHA,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.72,226,0.02,3,0,0.8,2,0.43,8241,1155,822,20/19/15,16.96,83.97,2.65,0,2,18,5,0,578,8,28,159,2,3,7,2,4,9,4,17,7,5,5,91,495,C02784,2784,LAJ977,Atencion
2023-02-05 00:00:00,KOMATSU 950 E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.82,228,0.01,3,4,0.64,0,0.23,6548,2565,947,18/17/13,13.11,118.79,2.55,9,0,13,8,0,439,4,29,185,7,5,8,14,5,4,2,24,4,9,6,56,397,D02785,2785,LAJ939,Atencion
2023-02-06 00:00:00,KOMATSU 960 E2-K,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,914,Muestreo,0.32,229,0.39,3,1,1.0,3,0.47,1275,4518,997,18/19/13,16.51,107.13,2.86,4,4,11,4,8,135,7,15,118,0,8,9,13,6,4,0,17,5,0,5,43,491,E02786,2786,LAJ986,Atencion
2023-02-06 00:00:00,CATERPILLAR 797F,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.14,191,0.3,3,1,1.56,4,0.32,9474,4867,486,21/18/15,11.3,113.22,0.16,0,2,9,4,9,510,1,14,80,1,2,3,0,5,4,6,9,5,1,3,66,105,A02787,2787,LAJ114,Normal
2023-02-06 00:00:00,CAEX,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,911,Muestreo,0.0,245,0.35,4,2,0.21,4,0.55,9884,2031,821,20/18/13,11.81,82.16,0.34,8,4,5,1,3,586,3,9,38,1,6,3,2,5,2,5,13,5,6,1,91,143,D02788,2788,LAJ591,Normal
2023-02-06 00:00:00,KOMATSU 930 E4,SISTEMA HIDRAULICO,MOBIL DTE 24,913,Cambio Aceite,0.55,223,0.04,4,0,1.53,1,0.34,2434,3214,121,21/17/13,10.64,101.84,1.88,3,0,3,7,6,720,8,5,82,6,8,7,21,8,8,6,12,1,8,6,18,135,D02789,2789,LAJ676,Normal
2023-02-06 00:00:00,KOMATSU 960 E2-K,MOTOR,MOBIL DELVAC 15W40,G127,Muestreo,0.85,221,0.41,0,3,1.43,1,0.99,4955,682,617,19/18/14,10.08,107.99,2.37,2,1,10,8,6,196,2,25,176,4,8,3,18,5,7,6,24,3,9,6,88,415,D02790,2790,LAJ976,Atencion
2023-02-07 00:00:00,KOMATSU 950 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.44,191,0.33,4,4,1.28,4,0.72,6042,2964,863,20/18/15,14.79,87.27,2.9,7,4,10,9,0,256,3,17,161,3,4,8,4,7,0,2,16,3,4,1,41,255,B02791,2791,LAJ816,Atencion
2023-02-07 00:00:00,CAEX,MOTOR TRACCION DER,MOBIL SHC GEAR 680,513,Cambio Aceite,0.17,182,0.39,1,4,1.63,2,0.51,7439,1332,580,20/16/13,14.14,114.37,3.75,1,0,22,0,2,23,0,42,233,1,9,6,15,5,0,4,46,3,4,0,75,532,C02792,2792,LAJ777,Critico
2023-02-07 00:00:00,KOMATSU 930 E4,MASA DERECHA,MOBIL MOBILTRANS HD 30,912,Cambio Aceite,0.4,215,0.11,4,2,0.41,0,0.74,6072,786,888,20/17/15,17.43,109.01,3.86,7,4,20,8,8,330,0,49,262,6,9,3,10,8,9,7,31,6,7,8,94,590,B02793,2793,LAJ450,Critico
2023-02-07 00:00:00,KOMATSU 930 E4,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,914,Muestreo,0.5,199,0.12,1,3,0.67,2,0.66,9604,1705,568,21/18/15,11.78,99.96,2.0,1,3,3,2,4,453,6,1,79,2,1,5,19,1,3,4,10,8,4,6,0,164,E02794,2794,LAJ620,Normal
2023-02-07 00:00:00,KOMATSU 960 E2-K,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,911,Muestreo,0.55,182,0.06,3,0,0.61,2,0.49,4431,3663,721,19/16/13,13.94,83.23,2.95,1,2,12,0,6,174,1,16,106,1,6,1,28,3,6,1,21,3,1,4,51,399,D02795,2795,LAJ411,Atencion
2023-02-08 00:00:00,KOMATSU 960 E2-K,SISTEMA HIDRAULICO,MOBIL DTE 24,915,Cambio Aceite,0.06,225,0.27,4,2,0.25,2,0.7,6546,3220,545,20/16/16,13.83,89.03,1.88,2,3,1,7,9,727,2,7,91,7,6,9,2,8,4,6,4,9,3,3,75,58,A02796,2796,LAJ407,Normal
2023-02-08 00:00:00,KOMATSU 930E-4SE,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,RT4,Muestreo,0.19,229,0.42,0,4,0.61,2,0.27,5871,4538,358,18/16/16,18.01,92.78,1.54,6,1,5,0,7,427,9,9,22,3,2,9,25,2,0,6,5,1,6,5,67,40,E02797,2797,LAJ348,Normal
2023-02-08 00:00:00,KOMATSU 930-E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G126,Cambio Aceite,0.78,186,0.09,2,1,1.58,3,0.64,4690,2959,154,18/17/13,16.88,102.9,1.6,5,4,7,2,0,497,8,2,33,0,3,8,9,3,5,1,6,0,8,1,51,37,C02798,2798,LAJ297,Normal
2023-02-08 00:00:00,CATERPILLAR 797F,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G126,Cambio Aceite,0.1,224,0.09,3,1,0.88,3,0.92,5777,2790,880,19/18/13,14.31,93.1,2.87,6,1,15,5,3,830,3,17,140,3,5,0,12,9,8,0,16,6,9,0,24,363,C02799,2799,LAJ888,Atencion
2023-02-08 00:00:00,CATERPILLAR 24M,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.56,190,0.02,0,3,0.19,1,0.76,4940,789,577,19/19/15,14.62,117.27,3.51,6,0,23,1,8,474,3,47,232,4,4,1,14,9,9,9,47,0,5,1,78,570,E02800,2800,LAJ832,Critico
2023-02-09 00:00:00,KOMATSU 930E-4SE,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,914,Cambio Aceite,0.27,207,0.49,4,3,0.71,3,0.78,1859,1888,661,21/19/14,16.63,89.08,2.33,9,2,11,6,9,358,5,25,185,7,3,3,8,2,8,0,20,8,3,3,17,228,B02801,2801,LAJ410,Atencion
2023-02-09 00:00:00,CAEX,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.38,202,0.37,4,4,0.76,3,0.51,2631,3583,593,19/17/14,11.69,108.73,0.38,2,0,2,5,9,805,3,5,66,5,2,1,16,4,7,1,12,2,2,2,92,198,A02802,2802,LAJ906,Normal
2023-02-09 00:00:00,KOMATSU 930-E4,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.39,208,0.41,4,3,0.89,3,0.6,4072,4172,649,19/19/13,12.8,91.18,2.87,9,4,18,9,8,832,3,15,108,1,5,2,16,1,6,4,23,9,3,8,70,352,D02803,2803,LAJ697,Atencion
2023-02-09 00:00:00,KOMATSU 930E-4SE,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.39,225,0.18,1,4,1.04,2,0.51,1136,3503,385,20/19/16,19.38,88.1,3.84,6,0,27,5,3,158,4,49,260,5,0,7,12,2,6,3,49,6,7,4,22,593,C02804,2804,LAJ519,Critico
2023-02-09 00:00:00,KOMATSU 930 E4,SISTEMA HIDRAULICO,MOBIL DTE 24,512,Muestreo,0.36,232,0.15,3,0,0.02,4,0.29,7092,1021,185,20/17/15,17.66,113.59,0.19,2,0,2,8,1,675,1,3,29,5,4,4,20,4,9,9,13,4,7,6,71,147,B02805,2805,LAJ299,Normal
2023-02-10 00:00:00,KOMATSU 950 E3,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.6,200,0.12,3,0,0.93,3,0.48,9212,2016,406,20/18/14,19.53,90.0,0.66,9,4,9,4,2,619,3,12,23,4,4,5,5,6,1,4,14,7,7,7,95,172,B02806,2806,LAJ461,Normal
2023-02-10 00:00:00,KOMATSU 930E-4SE,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.6,235,0.3,0,3,0.76,0,0.49,2195,3380,858,21/16/16,14.45,102.91,0.13,9,2,3,0,3,460,0,2,57,4,7,4,23,4,1,2,1,1,0,4,91,7,C02807,2807,LAJ343,Normal
2023-02-10 00:00:00,CAEX,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G126,Cambio Aceite,0.79,218,0.09,3,4,0.57,2,0.78,7037,2942,514,19/17/14,12.03,100.57,3.48,2,4,26,5,1,255,6,43,299,3,4,0,15,3,7,7,28,0,7,4,61,542,B02808,2808,LAJ689,Critico
2023-02-10 00:00:00,KOMATSU 930-E4,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,912,Muestreo,0.04,213,0.41,2,2,0.91,0,0.42,5875,854,211,18/18/14,19.95,98.34,1.95,1,2,4,9,0,748,0,9,19,6,3,5,5,2,4,6,8,0,8,4,78,84,C02809,2809,LAJ924,Normal
2023-02-10 00:00:00,KOMATSU 930 E5,MOTOR,MOBIL DELVAC 15W40,512,Muestreo,0.94,191,0.14,1,4,1.15,3,0.43,5172,1566,661,21/18/15,12.87,106.33,0.65,3,0,6,5,2,38,7,9,91,6,4,9,8,1,2,5,2,3,4,8,80,3,A02810,2810,LAJ938,Normal
2023-02-11 00:00:00,KOMATSU 930 E5,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.08,239,0.12,3,1,1.59,4,0.83,9559,3460,454,21/18/15,11.39,80.34,2.49,1,2,19,2,2,911,7,27,145,9,8,6,5,7,1,0,19,1,3,7,3,486,A02811,2811,LAJ794,Atencion
2023-02-11 00:00:00,CATERPILLAR 988H,SISTEMA HIDRAULICO,MOBIL DTE 24,915,Cambio Aceite,0.47,201,0.37,2,1,0.09,1,0.22,4046,3199,292,18/16/15,12.74,83.25,2.61,6,2,10,9,3,240,7,26,194,1,5,1,9,3,8,4,16,4,1,8,64,472,D02812,2812,LAJ652,Atencion
2023-02-11 00:00:00,KOMATSU 930-E4,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.53,193,0.01,0,1,0.01,3,0.4,8999,1888,162,21/17/14,18.52,109.65,1.1,1,0,4,0,2,765,0,7,66,2,0,7,0,8,6,6,10,3,3,3,72,40,E02813,2813,LAJ668,Normal
2023-02-11 00:00:00,KOMATSU 930-E4,SISTEMA HIDRAULICO,MOBIL DTE 24,515,Muestreo,0.34,186,0.27,2,4,1.91,3,0.32,9822,1056,978,18/17/16,12.59,94.71,3.94,9,0,22,2,3,770,3,43,286,2,7,2,27,0,4,9,46,1,4,0,5,522,E02814,2814,LAJ842,Critico
2023-02-11 00:00:00,KOMATSU 950 E3,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,515,Muestreo,0.56,228,0.47,1,1,0.4,3,0.19,3168,4139,351,19/19/14,16.71,88.44,0.21,4,4,9,0,9,697,9,7,64,2,1,4,14,0,0,7,3,4,0,4,85,1,B02815,2815,LAJ609,Normal
2023-02-12 00:00:00,KOMATSU 930 E3,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G127,Cambio Aceite,0.59,225,0.02,1,3,0.35,0,0.35,4137,2154,112,19/18/16,19.36,93.51,1.09,2,2,8,0,0,393,3,3,56,6,9,9,6,4,8,2,0,9,8,5,4,132,D02816,2816,LAJ140,Normal
2023-02-12 00:00:00,KOMATSU 930E-4SE,SISTEMA HIDRAULICO,MOBIL DTE 24,RT1,Cambio Aceite,0.9,247,0.46,3,4,1.32,0,0.33,4983,1944,393,21/17/15,11.42,98.09,1.02,9,4,9,0,1,676,7,10,56,7,1,3,29,3,1,2,13,2,0,0,22,82,A02817,2817,LAJ759,Normal
2023-02-12 00:00:00,KOMATSU 930-E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,912,Muestreo,0.92,185,0.26,3,4,1.79,3,0.31,5036,1449,677,19/17/13,19.25,111.47,0.49,5,1,5,7,0,51,5,2,91,2,0,3,19,7,9,7,8,6,1,7,0,71,B02818,2818,LAJ643,Normal
2023-02-12 00:00:00,CATERPILLAR 797F,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,515,Muestreo,0.06,186,0.33,0,2,0.98,0,0.62,6781,4713,896,18/19/14,17.03,109.16,0.93,0,1,7,9,9,752,6,11,22,4,2,2,28,4,6,6,11,9,9,5,67,93,C02819,2819,LAJ019,Normal
2023-02-12 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.34,224,0.38,4,0,0.91,2,0.72,1679,3887,704,19/18/15,16.02,91.42,1.36,3,3,8,3,3,770,6,9,10,8,9,3,20,0,7,5,5,7,9,7,27,186,B02820,2820,LAJ984,Normal
2023-02-13 00:00:00,CATERPILLAR 24M,MANDO FINAL,MOBIL MOBILTRANS HD 30,G128,Muestreo,0.75,237,0.36,4,0,0.07,1,0.13,1199,3149,770,19/16/15,16.0,93.7,0.45,9,2,4,6,7,81,5,8,42,2,5,2,17,7,2,1,6,6,2,3,23,135,A02821,2821,LAJ966,Normal
2023-02-13 00:00:00,KOMATSU 930-E4,MANDO FINAL,MOBIL MOBILTRANS HD 30,914,Muestreo,0.36,208,0.32,4,2,1.02,4,0.03,2227,3795,591,19/17/13,11.2,100.11,0.06,3,4,5,3,9,382,3,13,64,1,8,2,14,7,8,6,4,7,7,0,43,87,E02822,2822,LAJ275,Normal
2023-02-13 00:00:00,KOMATSU 930 E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT4,Muestreo,0.36,225,0.27,1,1,0.08,0,0.02,5189,2812,368,19/19/15,16.39,98.74,3.83,1,2,23,3,9,280,1,41,287,2,7,8,29,7,9,8,29,6,3,0,66,589,D02823,2823,LAJ225,Critico
2023-02-13 00:00:00,KOMATSU 930 E5,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,913,Cambio Aceite,0.95,217,0.12,3,1,1.04,2,0.54,9903,1536,732,20/17/13,11.72,98.32,1.55,0,0,3,0,2,577,0,8,87,0,5,8,14,1,0,3,10,2,1,5,64,74,C02824,2824,LAJ913,Normal
